id,source
ljcr-ds-16207-8103-4051-16207,ljcr-difference-sets
ljcr-ds-16231-4870-1461-16231,ljcr-difference-sets
ljcr-ds-16259-4434-1209-16259,ljcr-difference-sets
ljcr-ds-1629-297-54-3-543,ljcr-difference-sets
ljcr-ds-1629-704-304-1629,ljcr-difference-sets
ljcr-ds-1629-704-304-3-543,ljcr-difference-sets
ljcr-ds-16291-8145-4072-16291,ljcr-difference-sets
ljcr-ds-16297-6888-2911-16297,ljcr-difference-sets
ljcr-ds-16299-8149-4074-16299,ljcr-difference-sets
ljcr-ds-1632-700-300-2-2-2-204,ljcr-difference-sets
ljcr-ds-1632-700-300-2-2-408,ljcr-difference-sets
ljcr-ds-1632-700-300-2-4-204,ljcr-difference-sets
ljcr-ds-1632-700-300-2-816,ljcr-difference-sets
ljcr-ds-1632-700-300-4-408,ljcr-difference-sets
ljcr-ds-16331-2485-378-16331,ljcr-difference-sets
ljcr-ds-163603-1342-11-163603,ljcr-difference-sets
ljcr-ds-16380-4467-1218-16380,ljcr-difference-sets
ljcr-ds-16381-7281-3236-16381,ljcr-difference-sets
ljcr-ds-16387-2731-455-16387,ljcr-difference-sets
ljcr-ds-16457-2057-257-16457,ljcr-difference-sets
ljcr-ds-16461-4116-1029-16461,ljcr-difference-sets
ljcr-ds-16461-6585-2634-16461,ljcr-difference-sets
ljcr-ds-1647-823-411-3-3-183,ljcr-difference-sets
ljcr-ds-1647-823-411-3-549,ljcr-difference-sets
ljcr-ds-16479-7063-3027-16479,ljcr-difference-sets
ljcr-ds-16511-4446-1197-16511,ljcr-difference-sets
ljcr-ds-16531-7221-3154-16531,ljcr-difference-sets
ljcr-ds-16592-706-30-2-2-2-2074,ljcr-difference-sets
ljcr-ds-16592-706-30-2-2-4148,ljcr-difference-sets
ljcr-ds-16592-706-30-2-8296,ljcr-difference-sets
ljcr-ds-16592-706-30-4-4148,ljcr-difference-sets
ljcr-ds-16639-5782-2009-16639,ljcr-difference-sets
ljcr-ds-16663-5554-1851-16663,ljcr-difference-sets
ljcr-ds-16667-8333-4166-16667,ljcr-difference-sets
ljcr-ds-16681-5560-1853-16681,ljcr-difference-sets
ljcr-ds-16721-2641-417-16721,ljcr-difference-sets
ljcr-ds-16721-3136-588-16721,ljcr-difference-sets
ljcr-ds-16725-4181-1045-16725,ljcr-difference-sets
ljcr-ds-16771-3225-620-16771,ljcr-difference-sets
ljcr-ds-16777-1864-207-16777,ljcr-difference-sets
ljcr-ds-16874-3949-924-16874,ljcr-difference-sets
ljcr-ds-16875-650-25-15-15-75,ljcr-difference-sets
ljcr-ds-16875-650-25-25-675,ljcr-difference-sets
ljcr-ds-16875-650-25-3-75-75,ljcr-difference-sets
ljcr-ds-16875-650-25-5-15-225,ljcr-difference-sets
ljcr-ds-16875-650-25-5-5-675,ljcr-difference-sets
ljcr-ds-16875-650-25-75-225,ljcr-difference-sets
ljcr-ds-16899-6461-2470-16899,ljcr-difference-sets
ljcr-ds-16911-8455-4227-16911,ljcr-difference-sets
ljcr-ds-16965-4241-1060-16965,ljcr-difference-sets
ljcr-ds-17007-8503-4251-17007,ljcr-difference-sets
ljcr-ds-17017-7800-3575-17017,ljcr-difference-sets
ljcr-ds-17040-7745-3520-17040,ljcr-difference-sets
ljcr-ds-1705-640-240-1705,ljcr-difference-sets
ljcr-ds-17071-3415-683-17071,ljcr-difference-sets
ljcr-ds-17071-8535-4267-17071,ljcr-difference-sets
ljcr-ds-17083-8541-4270-17083,ljcr-difference-sets
ljcr-ds-17095-3367-663-17095,ljcr-difference-sets
ljcr-ds-17143-8571-4285-17143,ljcr-difference-sets
ljcr-ds-17157-4289-1072-17157,ljcr-difference-sets
ljcr-ds-17161-936-51-131-131,ljcr-difference-sets
ljcr-ds-17163-8581-4290-17163,ljcr-difference-sets
ljcr-ds-17173-2916-495-17173,ljcr-difference-sets
ljcr-ds-17211-8605-4302-17211,ljcr-difference-sets
ljcr-ds-1728-628-228-12-144,ljcr-difference-sets
ljcr-ds-1728-628-228-2-12-72,ljcr-difference-sets
ljcr-ds-1728-628-228-2-2-2-216,ljcr-difference-sets
ljcr-ds-1728-628-228-2-2-6-72,ljcr-difference-sets
ljcr-ds-1728-628-228-2-4-216,ljcr-difference-sets
ljcr-ds-1728-628-228-2-6-144,ljcr-difference-sets
ljcr-ds-1728-628-228-2-6-6-24,ljcr-difference-sets
ljcr-ds-1728-628-228-24-72,ljcr-difference-sets
ljcr-ds-1728-628-228-3-12-48,ljcr-difference-sets
ljcr-ds-1728-628-228-3-24-24,ljcr-difference-sets
ljcr-ds-1728-628-228-6-12-24,ljcr-difference-sets
ljcr-ds-1728-628-228-6-6-48,ljcr-difference-sets
ljcr-ds-1728-628-228-8-216,ljcr-difference-sets
ljcr-ds-17301-4325-1081-17301,ljcr-difference-sets
ljcr-ds-17319-3711-795-17319,ljcr-difference-sets
ljcr-ds-17329-5776-1925-17329,ljcr-difference-sets
ljcr-ds-17347-3186-585-17347,ljcr-difference-sets
ljcr-ds-17391-5735-1891-17391,ljcr-difference-sets
ljcr-ds-17395-2899-483-17395,ljcr-difference-sets
ljcr-ds-17423-8711-4355-17423,ljcr-difference-sets
ljcr-ds-17425-1089-68-17425,ljcr-difference-sets
ljcr-ds-17445-4361-1090-17445,ljcr-difference-sets
ljcr-ds-17451-8376-4020-17451,ljcr-difference-sets
ljcr-ds-17459-5075-1475-17459,ljcr-difference-sets
ljcr-ds-17461-2620-393-17461,ljcr-difference-sets
ljcr-ds-17461-8245-3893-17461,ljcr-difference-sets
ljcr-ds-17480-3179-578-17480,ljcr-difference-sets
ljcr-ds-17487-8743-4371-17487,ljcr-difference-sets
ljcr-ds-17497-6561-2460-17497,ljcr-difference-sets
ljcr-ds-1750-265-40-5-5-70,ljcr-difference-sets
ljcr-ds-17601-3201-582-17601,ljcr-difference-sets
ljcr-ds-17613-1037-61-17613,ljcr-difference-sets
ljcr-ds-17613-1037-61-3-5871,ljcr-difference-sets
ljcr-ds-1764-861-420-21-84,ljcr-difference-sets
ljcr-ds-1764-861-420-3-588,ljcr-difference-sets
ljcr-ds-1764-861-420-42-42,ljcr-difference-sets
ljcr-ds-1764-861-420-6-294,ljcr-difference-sets
ljcr-ds-17647-8823-4411-17647,ljcr-difference-sets
ljcr-ds-17671-4960-1392-17671,ljcr-difference-sets
ljcr-ds-17675-8837-4418-17675,ljcr-difference-sets
ljcr-ds-1768-837-396-1768,ljcr-difference-sets
ljcr-ds-1768-837-396-2-884,ljcr-difference-sets
ljcr-ds-1773-444-111-3-591,ljcr-difference-sets
ljcr-ds-17743-8871-4435-17743,ljcr-difference-sets
ljcr-ds-17761-5920-1973-17761,ljcr-difference-sets
ljcr-ds-17763-4067-931-17763,ljcr-difference-sets
ljcr-ds-17803-8901-4450-17803,ljcr-difference-sets
ljcr-ds-17811-8905-4452-17811,ljcr-difference-sets
ljcr-ds-17829-4457-1114-17829,ljcr-difference-sets
ljcr-ds-17831-3566-713-17831,ljcr-difference-sets
ljcr-ds-1785-224-28-1785,ljcr-difference-sets
ljcr-ds-17860-5953-1984-17860,ljcr-difference-sets
ljcr-ds-17871-8935-4467-17871,ljcr-difference-sets
ljcr-ds-1791-895-447-3-597,ljcr-difference-sets
ljcr-ds-17955-8977-4488-17955,ljcr-difference-sets
ljcr-ds-17967-8983-4491-17967,ljcr-difference-sets
ljcr-ds-1800-771-330-15-120,ljcr-difference-sets
ljcr-ds-1800-771-330-1800,ljcr-difference-sets
ljcr-ds-1800-771-330-2-30-30,ljcr-difference-sets
ljcr-ds-1800-771-330-2-6-150,ljcr-difference-sets
ljcr-ds-1800-771-330-3-600,ljcr-difference-sets
ljcr-ds-1800-771-330-30-60,ljcr-difference-sets
ljcr-ds-1800-771-330-5-360,ljcr-difference-sets
ljcr-ds-1800-771-330-6-300,ljcr-difference-sets
ljcr-ds-1801-225-28-1801,ljcr-difference-sets
ljcr-ds-18063-2464-336-18063,ljcr-difference-sets
ljcr-ds-18095-7304-2948-18095,ljcr-difference-sets
ljcr-ds-18096-6721-2496-18096,ljcr-difference-sets
ljcr-ds-18099-9049-4524-18099,ljcr-difference-sets
ljcr-ds-18121-2265-283-18121,ljcr-difference-sets
ljcr-ds-18151-9075-4537-18151,ljcr-difference-sets
ljcr-ds-18163-1009-56-18163,ljcr-difference-sets
ljcr-ds-18187-6496-2320-18187,ljcr-difference-sets
ljcr-ds-18189-4548-1137-18189,ljcr-difference-sets
ljcr-ds-18237-3008-496-18237,ljcr-difference-sets
ljcr-ds-18261-7305-2922-18261,ljcr-difference-sets
ljcr-ds-18267-9133-4566-18267,ljcr-difference-sets
ljcr-ds-18321-3665-733-18321,ljcr-difference-sets
ljcr-ds-18331-6345-2196-18331,ljcr-difference-sets
ljcr-ds-18351-9175-4587-18351,ljcr-difference-sets
ljcr-ds-1836-735-294-3-3-204,ljcr-difference-sets
ljcr-ds-1836-735-294-3-6-102,ljcr-difference-sets
ljcr-ds-1836-735-294-3-612,ljcr-difference-sets
ljcr-ds-1836-735-294-6-306,ljcr-difference-sets
ljcr-ds-18363-9181-4590-18363,ljcr-difference-sets
ljcr-ds-18403-3067-511-18403,ljcr-difference-sets
ljcr-ds-18415-9207-4603-18415,ljcr-difference-sets
ljcr-ds-18441-2305-288-18441,ljcr-difference-sets
ljcr-ds-18447-9223-4611-18447,ljcr-difference-sets
ljcr-ds-1849-561-170-43-43,ljcr-difference-sets
ljcr-ds-18501-4625-1156-18501,ljcr-difference-sets
ljcr-ds-18507-3896-820-18507,ljcr-difference-sets
ljcr-ds-18507-9253-4626-18507,ljcr-difference-sets
ljcr-ds-18538-6513-2288-18538,ljcr-difference-sets
ljcr-ds-18571-9285-4642-18571,ljcr-difference-sets
ljcr-ds-18585-6969-2613-18585,ljcr-difference-sets
ljcr-ds-18681-1401-105-18681,ljcr-difference-sets
ljcr-ds-18723-9361-4680-18723,ljcr-difference-sets
ljcr-ds-18733-1561-130-18733,ljcr-difference-sets
ljcr-ds-18735-9367-4683-18735,ljcr-difference-sets
ljcr-ds-18747-9373-4686-18747,ljcr-difference-sets
ljcr-ds-18755-9377-4688-18755,ljcr-difference-sets
ljcr-ds-18762-6425-2200-18762,ljcr-difference-sets
ljcr-ds-1881-705-264-1881,ljcr-difference-sets
ljcr-ds-1881-705-264-3-627,ljcr-difference-sets
ljcr-ds-1886-261-36-1886,ljcr-difference-sets
ljcr-ds-1887-575-175-1887,ljcr-difference-sets
ljcr-ds-18877-5929-1862-18877,ljcr-difference-sets
ljcr-ds-18915-6370-2145-18915,ljcr-difference-sets
ljcr-ds-18928-702-26-2-2-4732,ljcr-difference-sets
ljcr-ds-18928-702-26-2-26-364,ljcr-difference-sets
ljcr-ds-18928-702-26-26-728,ljcr-difference-sets
ljcr-ds-18928-702-26-4-4732,ljcr-difference-sets
ljcr-ds-18928-702-26-52-364,ljcr-difference-sets
ljcr-ds-18931-9465-4732-18931,ljcr-difference-sets
ljcr-ds-1897-633-211-1897,ljcr-difference-sets
ljcr-ds-18981-4745-1186-18981,ljcr-difference-sets
ljcr-ds-1899-949-474-3-633,ljcr-difference-sets
ljcr-ds-18991-9495-4747-18991,ljcr-difference-sets
ljcr-ds-19003-6334-2111-19003,ljcr-difference-sets
ljcr-ds-19033-4576-1100-19033,ljcr-difference-sets
ljcr-ds-1904-693-252-1904,ljcr-difference-sets
ljcr-ds-1904-693-252-2-952,ljcr-difference-sets
ljcr-ds-19045-4761-1190-19045,ljcr-difference-sets
ljcr-ds-19093-6364-2121-19093,ljcr-difference-sets
ljcr-ds-19117-5428-1541-19117,ljcr-difference-sets
ljcr-ds-19131-9565-4782-19131,ljcr-difference-sets
ljcr-ds-19177-6393-2131-19177,ljcr-difference-sets
ljcr-ds-19177-8977-4202-19177,ljcr-difference-sets
ljcr-ds-1920-304-48-2-2-2-2-120,ljcr-difference-sets
ljcr-ds-1920-304-48-2-2-2-2-2-2-30,ljcr-difference-sets
ljcr-ds-1920-304-48-2-2-2-2-2-60,ljcr-difference-sets
ljcr-ds-1920-304-48-2-2-2-240,ljcr-difference-sets
ljcr-ds-1920-304-48-2-2-2-4-60,ljcr-difference-sets
ljcr-ds-1920-304-48-2-2-4-120,ljcr-difference-sets
ljcr-ds-1920-304-48-2-4-240,ljcr-difference-sets
ljcr-ds-1920-304-48-2-4-4-60,ljcr-difference-sets
ljcr-ds-1920-304-48-2-8-120,ljcr-difference-sets
ljcr-ds-1920-304-48-4-4-120,ljcr-difference-sets
ljcr-ds-1920-304-48-8-240,ljcr-difference-sets
ljcr-ds-19200-1315-90-19200,ljcr-difference-sets
ljcr-ds-19201-5376-1505-19201,ljcr-difference-sets
ljcr-ds-19215-9607-4803-19215,ljcr-difference-sets
ljcr-ds-19228-8671-3910-19228,ljcr-difference-sets
ljcr-ds-19241-7696-3078-19241,ljcr-difference-sets
ljcr-ds-1925-260-35-1925,ljcr-difference-sets
ljcr-ds-1925-260-35-5-385,ljcr-difference-sets
ljcr-ds-19273-6424-2141-19273,ljcr-difference-sets
ljcr-ds-19293-8268-3543-19293,ljcr-difference-sets
ljcr-ds-1935-967-483-3-645,ljcr-difference-sets
ljcr-ds-1936-946-462-22-88,ljcr-difference-sets
ljcr-ds-1936-946-462-44-44,ljcr-difference-sets
ljcr-ds-19399-4453-1022-19399,ljcr-difference-sets
ljcr-ds-19407-9703-4851-19407,ljcr-difference-sets
ljcr-ds-19429-4857-1214-19429,ljcr-difference-sets
ljcr-ds-19443-9721-4860-19443,ljcr-difference-sets
ljcr-ds-19449-1496-115-19449,ljcr-difference-sets
ljcr-ds-19475-3745-720-19475,ljcr-difference-sets
ljcr-ds-19475-5993-1844-19475,ljcr-difference-sets
ljcr-ds-19481-8280-3519-19481,ljcr-difference-sets
ljcr-ds-1953-672-231-3-651,ljcr-difference-sets
ljcr-ds-19531-7750-3075-19531,ljcr-difference-sets
ljcr-ds-19550-5537-1568-19550,ljcr-difference-sets
ljcr-ds-19552-6175-1950-19552,ljcr-difference-sets
ljcr-ds-1957-816-340-1957,ljcr-difference-sets
ljcr-ds-19599-9799-4899-19599,ljcr-difference-sets
ljcr-ds-19611-9805-4902-19611,ljcr-difference-sets
ljcr-ds-19647-5358-1461-19647,ljcr-difference-sets
ljcr-ds-19647-7239-2667-19647,ljcr-difference-sets
ljcr-ds-19665-6145-1920-19665,ljcr-difference-sets
ljcr-ds-19685-4921-1230-19685,ljcr-difference-sets
ljcr-ds-19695-9847-4923-19695,ljcr-difference-sets
ljcr-ds-19717-4929-1232-19717,ljcr-difference-sets
ljcr-ds-1975-330-55-5-395,ljcr-difference-sets
ljcr-ds-19780-7981-3220-19780,ljcr-difference-sets
ljcr-ds-19781-4945-1236-19781,ljcr-difference-sets
ljcr-ds-19783-9891-4945-19783,ljcr-difference-sets
ljcr-ds-19811-8491-3639-19811,ljcr-difference-sets
ljcr-ds-19833-3552-636-19833,ljcr-difference-sets
ljcr-ds-19836-7935-3174-19836,ljcr-difference-sets
ljcr-ds-1984-661-220-2-2-496,ljcr-difference-sets
ljcr-ds-1984-661-220-2-992,ljcr-difference-sets
ljcr-ds-1984-661-220-4-496,ljcr-difference-sets
ljcr-ds-19881-1065-57-141-141,ljcr-difference-sets
ljcr-ds-19881-1065-57-47-423,ljcr-difference-sets
ljcr-ds-19895-7889-3128-19895,ljcr-difference-sets
ljcr-ds-19899-9949-4974-19899,ljcr-difference-sets
ljcr-ds-19903-6634-2211-19903,ljcr-difference-sets
ljcr-ds-1991-200-20-1991,ljcr-difference-sets
ljcr-ds-19921-7056-2499-19921,ljcr-difference-sets
ljcr-ds-19933-7249-2636-19933,ljcr-difference-sets
ljcr-ds-19983-9991-4995-19983,ljcr-difference-sets
ljcr-ds-19985-1249-78-19985,ljcr-difference-sets
ljcr-ds-19988-7821-3060-19988,ljcr-difference-sets
ljcr-ds-20007-1429-102-20007,ljcr-difference-sets
ljcr-ds-20031-10015-5007-20031,ljcr-difference-sets
ljcr-ds-20033-2817-396-20033,ljcr-difference-sets
ljcr-ds-20037-5009-1252-20037,ljcr-difference-sets
ljcr-ds-20083-10041-5020-20083,ljcr-difference-sets
ljcr-ds-20083-6694-2231-20083,ljcr-difference-sets
ljcr-ds-20101-5025-1256-20101,ljcr-difference-sets
ljcr-ds-2016-156-12-12-168,ljcr-difference-sets
ljcr-ds-2016-156-12-2-6-168,ljcr-difference-sets
ljcr-ds-2016-156-12-6-336,ljcr-difference-sets
ljcr-ds-2016-651-210-12-168,ljcr-difference-sets
ljcr-ds-2016-651-210-2-1008,ljcr-difference-sets
ljcr-ds-2016-651-210-2-12-84,ljcr-difference-sets
ljcr-ds-2016-651-210-2-2-2-6-42,ljcr-difference-sets
ljcr-ds-2016-651-210-2-2-504,ljcr-difference-sets
ljcr-ds-2016-651-210-2-2-6-84,ljcr-difference-sets
ljcr-ds-2016-651-210-2-6-168,ljcr-difference-sets
ljcr-ds-2016-651-210-3-672,ljcr-difference-sets
ljcr-ds-2016-651-210-4-504,ljcr-difference-sets
ljcr-ds-2016-651-210-6-336,ljcr-difference-sets
ljcr-ds-2016-806-322-12-168,ljcr-difference-sets
ljcr-ds-2016-806-322-2-1008,ljcr-difference-sets
ljcr-ds-2016-806-322-2-2-504,ljcr-difference-sets
ljcr-ds-2016-806-322-2-6-168,ljcr-difference-sets
ljcr-ds-2016-806-322-4-504,ljcr-difference-sets
ljcr-ds-2016-806-322-6-336,ljcr-difference-sets
ljcr-ds-20163-10081-5040-20163,ljcr-difference-sets
ljcr-ds-20167-3361-560-20167,ljcr-difference-sets
ljcr-ds-20173-6724-2241-20173,ljcr-difference-sets
ljcr-ds-20196-1155-66-20196,ljcr-difference-sets
ljcr-ds-20197-5049-1262-20197,ljcr-difference-sets
ljcr-ds-20197-5644-1577-20197,ljcr-difference-sets
ljcr-ds-20207-10103-5051-20207,ljcr-difference-sets
ljcr-ds-20229-5057-1264-20229,ljcr-difference-sets
ljcr-ds-20240-7659-2898-20240,ljcr-difference-sets
ljcr-ds-20241-7360-2676-20241,ljcr-difference-sets
ljcr-ds-20257-6753-2251-20257,ljcr-difference-sets
ljcr-ds-20273-6336-1980-20273,ljcr-difference-sets
ljcr-ds-2029-508-127-2029,ljcr-difference-sets
ljcr-ds-20306-4061-812-20306,ljcr-difference-sets
ljcr-ds-20383-3871-735-20383,ljcr-difference-sets
ljcr-ds-20384-1309-84-20384,ljcr-difference-sets
ljcr-ds-20389-5097-1274-20389,ljcr-difference-sets
ljcr-ds-20419-3403-567-20419,ljcr-difference-sets
ljcr-ds-20421-5105-1276-20421,ljcr-difference-sets
ljcr-ds-2043-1021-510-3-681,ljcr-difference-sets
ljcr-ds-20437-3537-612-20437,ljcr-difference-sets
ljcr-ds-20447-10223-5111-20447,ljcr-difference-sets
ljcr-ds-20461-6820-2273-20461,ljcr-difference-sets
ljcr-ds-20475-2118-219-20475,ljcr-difference-sets
ljcr-ds-20520-4047-798-20520,ljcr-difference-sets
ljcr-ds-20527-10263-5131-20527,ljcr-difference-sets
ljcr-ds-20549-5137-1284-20549,ljcr-difference-sets
ljcr-ds-20555-10277-5138-20555,ljcr-difference-sets
ljcr-ds-20581-4116-823-20581,ljcr-difference-sets
ljcr-ds-20599-3433-572-20599,ljcr-difference-sets
ljcr-ds-2061-516-129-3-687,ljcr-difference-sets
ljcr-ds-20671-8905-3836-20671,ljcr-difference-sets
ljcr-ds-2068-637-196-2068,ljcr-difference-sets
ljcr-ds-20680-3051-450-20680,ljcr-difference-sets
ljcr-ds-20735-7406-2645-20735,ljcr-difference-sets
ljcr-ds-20749-5188-1297-20749,ljcr-difference-sets
ljcr-ds-20751-10375-5187-20751,ljcr-difference-sets
ljcr-ds-20791-9856-4672-20791,ljcr-difference-sets
ljcr-ds-20799-10399-5199-20799,ljcr-difference-sets
ljcr-ds-2080-540-140-2-2-2-260,ljcr-difference-sets
ljcr-ds-2080-540-140-2-2-520,ljcr-difference-sets
ljcr-ds-2080-540-140-2-4-260,ljcr-difference-sets
ljcr-ds-2080-540-140-4-520,ljcr-difference-sets
ljcr-ds-20809-2313-257-20809,ljcr-difference-sets
ljcr-ds-20809-2601-325-20809,ljcr-difference-sets
ljcr-ds-20815-10407-5203-20815,ljcr-difference-sets
ljcr-ds-20819-7435-2655-20819,ljcr-difference-sets
ljcr-ds-20823-2872-396-20823,ljcr-difference-sets
ljcr-ds-20847-10423-5211-20847,ljcr-difference-sets
ljcr-ds-2091-760-276-2091,ljcr-difference-sets
ljcr-ds-20911-10455-5227-20911,ljcr-difference-sets
ljcr-ds-20945-6545-2045-20945,ljcr-difference-sets
ljcr-ds-20945-8449-3408-20945,ljcr-difference-sets
ljcr-ds-20955-10477-5238-20955,ljcr-difference-sets
ljcr-ds-20995-3499-583-20995,ljcr-difference-sets
ljcr-ds-21029-3004-429-21029,ljcr-difference-sets
ljcr-ds-21043-10521-5260-21043,ljcr-difference-sets
ljcr-ds-21051-10525-5262-21051,ljcr-difference-sets
ljcr-ds-21055-9802-4563-21055,ljcr-difference-sets
ljcr-ds-21065-2633-329-21065,ljcr-difference-sets
ljcr-ds-21069-5268-1317-21069,ljcr-difference-sets
ljcr-ds-21091-2110-211-21091,ljcr-difference-sets
ljcr-ds-21113-4264-861-21113,ljcr-difference-sets
ljcr-ds-21113-5656-1515-21113,ljcr-difference-sets
ljcr-ds-21137-9248-4046-21137,ljcr-difference-sets
ljcr-ds-21141-756-27-27-783,ljcr-difference-sets
ljcr-ds-21141-756-27-3-3-3-783,ljcr-difference-sets
ljcr-ds-21141-756-27-3-3-9-261,ljcr-difference-sets
ljcr-ds-21141-756-27-3-9-783,ljcr-difference-sets
ljcr-ds-21141-756-27-9-9-261,ljcr-difference-sets
ljcr-ds-21151-7426-2607-21151,ljcr-difference-sets
ljcr-ds-21157-5289-1322-21157,ljcr-difference-sets
ljcr-ds-2116-1035-506-23-92,ljcr-difference-sets
ljcr-ds-2116-1035-506-46-46,ljcr-difference-sets
ljcr-ds-2117-529-132-2117,ljcr-difference-sets
ljcr-ds-21183-10591-5295-21183,ljcr-difference-sets
ljcr-ds-21231-10615-5307-21231,ljcr-difference-sets
ljcr-ds-21291-10645-5322-21291,ljcr-difference-sets
ljcr-ds-21315-10657-5328-21315,ljcr-difference-sets
ljcr-ds-21321-4265-853-21321,ljcr-difference-sets
ljcr-ds-21327-10663-5331-21327,ljcr-difference-sets
ljcr-ds-2133-533-133-3-3-237,ljcr-difference-sets
ljcr-ds-2133-533-133-3-711,ljcr-difference-sets
ljcr-ds-21373-3289-506-21373,ljcr-difference-sets
ljcr-ds-21387-10693-5346-21387,ljcr-difference-sets
ljcr-ds-21403-1189-66-21403,ljcr-difference-sets
ljcr-ds-21421-4285-857-21421,ljcr-difference-sets
ljcr-ds-21421-6580-2021-21421,ljcr-difference-sets
ljcr-ds-21421-7021-2301-21421,ljcr-difference-sets
ljcr-ds-21424-7141-2380-21424,ljcr-difference-sets
ljcr-ds-2145-737-253-2145,ljcr-difference-sets
ljcr-ds-21450-5785-1560-21450,ljcr-difference-sets
ljcr-ds-21523-7174-2391-21523,ljcr-difference-sets
ljcr-ds-21541-7180-2393-21541,ljcr-difference-sets
ljcr-ds-21553-6736-2105-21553,ljcr-difference-sets
ljcr-ds-21571-4315-863-21571,ljcr-difference-sets
ljcr-ds-2160-255-30-12-180,ljcr-difference-sets
ljcr-ds-2160-255-30-2-1080,ljcr-difference-sets
ljcr-ds-2160-255-30-2-6-180,ljcr-difference-sets
ljcr-ds-2160-255-30-2160,ljcr-difference-sets
ljcr-ds-2160-255-30-3-12-60,ljcr-difference-sets
ljcr-ds-2160-255-30-3-3-240,ljcr-difference-sets
ljcr-ds-2160-255-30-3-6-120,ljcr-difference-sets
ljcr-ds-2160-255-30-3-720,ljcr-difference-sets
ljcr-ds-2160-255-30-6-360,ljcr-difference-sets
ljcr-ds-2160-255-30-6-6-60,ljcr-difference-sets
ljcr-ds-21605-5401-1350-21605,ljcr-difference-sets
ljcr-ds-21637-5409-1352-21637,ljcr-difference-sets
ljcr-ds-21659-10829-5414-21659,ljcr-difference-sets
ljcr-ds-21661-8665-3466-21661,ljcr-difference-sets
ljcr-ds-21673-4816-1070-21673,ljcr-difference-sets
ljcr-ds-21679-3613-602-21679,ljcr-difference-sets
ljcr-ds-21681-4065-762-21681,ljcr-difference-sets
ljcr-ds-21701-5425-1356-21701,ljcr-difference-sets
ljcr-ds-21707-10853-5426-21707,ljcr-difference-sets
ljcr-ds-21721-3801-665-21721,ljcr-difference-sets
ljcr-ds-21731-6520-1956-21731,ljcr-difference-sets
ljcr-ds-2176-726-242-2-1088,ljcr-difference-sets
ljcr-ds-2176-726-242-2-2-2-272,ljcr-difference-sets
ljcr-ds-2176-726-242-2-2-4-136,ljcr-difference-sets
ljcr-ds-2176-726-242-2-2-544,ljcr-difference-sets
ljcr-ds-2176-726-242-2-4-272,ljcr-difference-sets
ljcr-ds-2176-726-242-2-8-136,ljcr-difference-sets
ljcr-ds-2176-726-242-4-4-136,ljcr-difference-sets
ljcr-ds-2176-726-242-4-544,ljcr-difference-sets
ljcr-ds-2176-726-242-8-272,ljcr-difference-sets
ljcr-ds-2177-256-30-2177,ljcr-difference-sets
ljcr-ds-21793-4768-1043-21793,ljcr-difference-sets
ljcr-ds-21825-1024-48-15-1455,ljcr-difference-sets
ljcr-ds-21825-1024-48-21825,ljcr-difference-sets
ljcr-ds-21825-1024-48-3-7275,ljcr-difference-sets
ljcr-ds-21825-1024-48-5-4365,ljcr-difference-sets
ljcr-ds-2185-105-5-2185,ljcr-difference-sets
ljcr-ds-21868-7881-2840-21868,ljcr-difference-sets
ljcr-ds-21896-3625-600-21896,ljcr-difference-sets
ljcr-ds-21897-7889-2842-21897,ljcr-difference-sets
ljcr-ds-21901-876-35-11-1991,ljcr-difference-sets
ljcr-ds-21945-7385-2485-21945,ljcr-difference-sets
ljcr-ds-21951-10975-5487-21951,ljcr-difference-sets
ljcr-ds-21967-10983-5491-21967,ljcr-difference-sets
ljcr-ds-2197-793-286-13-169,ljcr-difference-sets
ljcr-ds-21979-5698-1477-21979,ljcr-difference-sets
ljcr-ds-22041-4960-1116-22041,ljcr-difference-sets
ljcr-ds-2205-609-168-21-105,ljcr-difference-sets
ljcr-ds-2205-609-168-3-735,ljcr-difference-sets
ljcr-ds-2205-609-168-7-315,ljcr-difference-sets
ljcr-ds-22063-7354-2451-22063,ljcr-difference-sets
ljcr-ds-2209-576-150-2209,ljcr-difference-sets
ljcr-ds-22093-5524-1381-22093,ljcr-difference-sets
ljcr-ds-22100-2255-230-22100,ljcr-difference-sets
ljcr-ds-22141-10045-4557-22141,ljcr-difference-sets
ljcr-ds-22155-7315-2415-22155,ljcr-difference-sets
ljcr-ds-22181-5545-1386-22181,ljcr-difference-sets
ljcr-ds-22189-5548-1387-22189,ljcr-difference-sets
ljcr-ds-22203-11101-5550-22203,ljcr-difference-sets
ljcr-ds-22223-11111-5555-22223,ljcr-difference-sets
ljcr-ds-2223-606-165-2223,ljcr-difference-sets
ljcr-ds-2223-606-165-3-741,ljcr-difference-sets
ljcr-ds-22231-495-11-22231,ljcr-difference-sets
ljcr-ds-22244-6903-2142-22244,ljcr-difference-sets
ljcr-ds-22277-5569-1392-22277,ljcr-difference-sets
ljcr-ds-2233-217-21-2233,ljcr-difference-sets
ljcr-ds-22351-3576-572-22351,ljcr-difference-sets
ljcr-ds-22359-9583-4107-22359,ljcr-difference-sets
ljcr-ds-22360-5655-1430-22360,ljcr-difference-sets
ljcr-ds-22363-11181-5590-22363,ljcr-difference-sets
ljcr-ds-22381-5596-1399-22381,ljcr-difference-sets
ljcr-ds-22383-11191-5595-22383,ljcr-difference-sets
ljcr-ds-22387-6643-1971-22387,ljcr-difference-sets
